Phrase,Intent
Thank you for your help. Could you also find me some attractions there?,THANK_YOU
I will be traveling with a friend. Please find a round trip flight for 2 people.,INFORM
Look for flights from Portland to LAX. And look only for refundable tickets for Friday next week.,INFORM
Does it have any stop?,REQUEST
What other flights are there? Search for something departing on March 4th.,REQUEST_ALTS
What other flights are there? Search for something departing on March 4th.,INFORM
"Yes, please book them.",AFFIRM
"Thanks a lot. I would also like something to do in there. Is there anything child-friendly, preferably a museum that has no entry fee.",THANK_YOU
I need to find flights for the 6th of this month.,INFORM
Leaving on the 2nd of this month.,INFORM
Leaving from LAX.,INFORM
I'm going to San Fran.,INFORM
Are there any other flights leaving from ATL?,REQUEST_ALTS
Are there any other flights leaving from ATL?,INFORM
When does the return flight arrive and does it make stops?,REQUEST
I would like to book 4 economy tickets on that flight.,SELECT
I would like to book 4 economy tickets on that flight.,INFORM
Please help me find round-trip flights.,INFORM
I am leaving today. I'm going to leave from Vegas and travel to Chi-town.,INFORM
I want to get back here on the 12th.,INFORM
That one sounds good. Please buy tickets for me.,SELECT
That one sounds good. Please buy tickets for me.,INFORM
Good. How many stops does the flight make? What time does the outbound flight arrive?,AFFIRM
Good. How many stops does the flight make? What time does the outbound flight arrive?,REQUEST
"Hi there, could you help me search for some Premium Economy flight tickets?",INFORM
I will be travelling from next Wednesday.,INFORM
"I will be travelling from Seattle, WA and returning from SFO on the 13th of this month.",INFORM
"I see, could you help me make a reservation please?",SELECT
"I see, could you help me make a reservation please?",INFORM
"Also, do you know which airport will I arrive at and are there zero layovers?",REQUEST
"Sure, thank you!",THANK_YOU
Can you do a search for round trip flights for me?,INFORM
I am departing out of Seattle.,INFORM
I want to leave on 4th of March and go to ATL.,INFORM
I would like to get back on Wednesday next week.,INFORM
Can you help me to purchase the tickets for the flight?,INFORM
Yes that sounds fine with me. What airport does the flight arrive at?,AFFIRM
Yes that sounds fine with me. What airport does the flight arrive at?,REQUEST
What time does the onward flight get there and which airport does it fly out of?,REQUEST
Thanks for helping me. Are there some attractions there that you can show me?,THANK_YOU
I would like a round trip flight from NY. I would be leaving on the 6th of March and returning on March 9th.,INFORM
That would suit me just fine.,SELECT
Yes. Go ahead and book an economy seat for me.,AFFIRM
Yes. Go ahead and book an economy seat for me.,INFORM
What time would the onward flight be arriving?,REQUEST
Thanks a lot. What fun thing is there to do when I get there? Maybe something at the performing arts venue.,THANK_YOU
"Can you help me find a flight from Vancouver, BC on March 4th.",INFORM
I'm going to San Diego on the 1st of March.,INFORM
Does it make any stops?,REQUEST
That flights sounds good to me.,SELECT
Please reserve two tickets.,INFORM
Is the ticket refundable. What is the arrival time of the return flight?,REQUEST
Thanks. What are attractions are near there?,THANK_YOU
can you find me a round trip flight leaving from chi-town,INFORM
i am going to ciudad de mexico on later today,INFORM
i will return on the 8th and prefer to ride american airlines,INFORM
what airport am i arriving to,REQUEST
does this flight have 1 stop? is it refundable,REQUEST
ok thank you. can you find me a child-friendly attraction,THANK_YOU
I will be heading to Ciudad de mexico from los angeles.,INFORM
There are four of us and we would be traveling on March 4th and returning on the 13th of March.,INFORM
That would be just fine.,SELECT
Is there one stop on the flight?,REQUEST
Thanks a lot. What can I do when I get there. What is a good shopping area.,THANK_YOU
I wan to search for some round trip flights from 11th of March. Can you search for the one with United Airlines.,INFORM
"I want to book the flight from New York City on March 13th to Atlanta, GA.",INFORM
Can you check about the ticket whether it is refundable or not and also let me know about the destination Airport to decide further.,REQUEST
"That is okay to you. Now, I want you to book tickets for me. I want three Economy class tickets.",SELECT
"That is okay to you. Now, I want you to book tickets for me. I want three Economy class tickets.",INFORM
That is okay to proceed and I need to know that this flight will have zero stops.,AFFIRM
That is okay to proceed and I need to know that this flight will have zero stops.,REQUEST
I'm looking for a roundtrip flight that comes back on the 10th.,INFORM
Leaving from NYC on March 4th.,INFORM
"That's Phoenix, AZ.",INFORM
Do you have anything else in economy?,REQUEST_ALTS
Do you have anything else in economy?,INFORM
Thanks again. I'd also like to find some attractions to see.,THANK_YOU
I am leaving on the 7th of this month and returning on the 14th of this month.,INFORM
I'm traveling to NYC.,INFORM
I'm leaving from SF.,INFORM
Thank you. Can you help me find some attractions there?,THANK_YOU
Could you look for round trip flights for me?,INFORM
I want to leave on Sunday this week.,INFORM
There are 3 people in my group leaving from NY.,INFORM
That flight sounds cool. Could you help me find flight tickets?,SELECT
That flight sounds cool. Could you help me find flight tickets?,INFORM
Thank you for helping. Would you show me attractions there?,THANK_YOU
I need to find a flight. Economy class. I'll be returning on the 12th of this month.,INFORM
I want to go to Mexico City.,INFORM
I'd like to fly out of LAX on the 6th.,INFORM
Where does it leave from? Is it a non-stop? (which is how real people say it has 0 stops).,REQUEST
Ok. I need one ticket for that flight please.,SELECT
Ok. I need one ticket for that flight please.,INFORM
"Yes. That's what I want. What is my destination airport, and when does the return flight arrive?",AFFIRM
"Yes. That's what I want. What is my destination airport, and when does the return flight arrive?",REQUEST
Look for a round trip flight.,INFORM
I'm leaving from NY on the 4th.,INFORM
The 7th of March.,INFORM
Perfect. Please assist me with the ticket purchase.,SELECT
Perfect. Please assist me with the ticket purchase.,INFORM
A Premium Economy ticket for 1.,NEGATE
A Premium Economy ticket for 1.,INFORM
Will you find round trip flights on Delta Airlines that returns on 14th of this month?,INFORM
Atlanta.,INFORM
March 12th from NY.,INFORM
Ticket refundable? How many stop?,REQUEST
Fine. Will you buy tickets for four?,SELECT
Fine. Will you buy tickets for four?,INFORM
Thanks. Any attractions?,THANK_YOU
Help me find round trip flights.,INFORM
I'm going to leave on the 4th of this month.,INFORM
"I'll be going to Chi-Town from Seattle, WA. I want to return on March 10th.",INFORM
What else is there? I want an Economy seat.,REQUEST_ALTS
What else is there? I want an Economy seat.,INFORM
"Is there anything else? How about United Airlines, and traveling from New York.",REQUEST_ALTS
"Is there anything else? How about United Airlines, and traveling from New York.",INFORM
And what's the departure airport?,REQUEST
Is it a 1 stop flight?,REQUEST
"Yes, I would like to buy a ticket.",AFFIRM
"Yes, please do. What does the outbound flight arrive? And what's the arrival airport?",AFFIRM
"Yes, please do. What does the outbound flight arrive? And what's the arrival airport?",REQUEST
"I am travelling out of Atlanta, GA and will return on the 6th of this month.",INFORM
I am departing this Sunday.,INFORM
That is right. What time does the first flight land and what airport does it depart from?,AFFIRM
That is right. What time does the first flight land and what airport does it depart from?,REQUEST
Will you find flights in Economy for three from NYC?,INFORM
Leaving 5th of this month. Return on the 7th.,INFORM
Ticket refundable?,REQUEST
Thanks. Will you find child-friendly Museum?,THANK_YOU
Can you help me find 3 tickets for a roundtrip flight?,INFORM
We will leave on the 2nd of this month.,INFORM
"I want to fly from Chicago to Seattle, WA, returning on the 13th of March.",INFORM
When will the flight land at my destination?,REQUEST
How many layovers does that flight have and is this a refundable ticket?,REQUEST
"Yes, book tickets please.",AFFIRM
"Yes, please buy those.",AFFIRM
Can you look for some things to do while I am there?,THANK_YOU
"I need two plane tickets, round trip.",INFORM
I'm coming back on the 13th.,INFORM
"I'm departing Washington for London, England.",INFORM
I plan to leave on the 1st.,INFORM
Fine tee me up.,SELECT
Fine tee me up.,INFORM
You nailed it.,AFFIRM
Hello there. I'm going to be traveling very soon. Can you find a round trip flight for me?,INFORM
I'm going to be leaving from Seattle.,INFORM
"I'm going to be leaving today to see New York City. It won't be a super long trip, I'd like to return the day after tomorrow.",INFORM
Sounds good! Can you buy me four economy tickets?,SELECT
Sounds good! Can you buy me four economy tickets?,INFORM
"Yeah, that sounds accurate. What airport will I depart from, and at what time will I be back in Seattle?",AFFIRM
"Yeah, that sounds accurate. What airport will I depart from, and at what time will I be back in Seattle?",REQUEST
Hey do a search for me for round trip flights.,INFORM
I'm leaving New york City returning on the 10th.,INFORM
Sure on the 7th.,INFORM
Just going to Phoenix.,INFORM
Go ahead and help with tickets then.,SELECT
Go ahead and help with tickets then.,INFORM
"perfect, that's great.",AFFIRM
Fine thanks. Can you tell me about what there is to see around there?,THANK_YOU
