Phrase,Entity
ideal,O
.,O
,
Yeah,O
that,O
will,O
work,O
.,O
,
Thank,O
you,O
for,O
your,O
help,O
",",O
that,O
is,O
all,O
that,O
I,O
need,O
!,O
,
I'd,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
please,O
.,O
,
Mexican,B-cuisine
food,O
sounds,O
good,O
.,O
,
I,O
will,O
be,O
in,O
San,O
Mateo,O
.,O
,
Do,O
you,O
know,O
if,O
they,O
have,O
live,O
music,O
?,O
,
Ok,O
",",O
that,O
will,O
be,O
fine,O
.,O
,
Yes,O
",",O
please,O
.,O
,
On,O
the,O
8th,O
",",O
at,O
11,O
in,O
the,O
morning,O
if,O
possible,O
.,O
,
Yep,O
",",O
sounds,O
good,O
!,O
,
Perfect,O
",",O
thank,O
you,O
so,O
much,O
!,O
,
I,O
am,O
looking,O
to,O
eat,O
in,O
SFO,B-city
,
I,O
want,O
some,O
Persian,B-cuisine
food,O
,
ok,O
that,O
works,O
",",O
please,O
reserve,O
a,O
seat,O
for,O
two,O
people,O
on,O
March,O
3rd,O
,
Book,O
it,O
10:45,O
in,O
the,O
morning,O
,
Thats,O
correct,O
.,O
do,O
they,O
have,O
liquor,O
?,O
what,O
is,O
their,O
intermediate,O
priced,O
,
Thanks,O
,
I,O
want,O
to,O
find,O
a,O
restaurant,O
.,O
,
Asian,O
Fusion,O
sounds,O
nice,O
.,O
,
Santa,O
Clara,O
,
That,O
sounds,O
good,O
.,O
I,O
want,O
to,O
reserve,O
a,O
table,O
.,O
,
at,O
18:45,B-time
for,O
2,B-party_size
people/,O
,
Yes,O
it,O
great,O
.,O
,
Where,O
is,O
it,O
located,O
?,O
,
Do,O
they,O
have,O
live,O
music,O
and,O
serve,O
Alcoholic,O
drinks,O
?,O
,
Thanks,O
that,O
will,O
be,O
all,O
.,O
,
Do,O
you,O
know,O
a,O
place,O
where,O
I,O
can,O
get,O
some,O
food,O
?,O
,
I'd,O
like,O
to,O
eat,O
some,O
Afghan,B-cuisine
food,O
in,O
Oakland,B-city
.,O
,
Can,O
you,O
give,O
their,O
contact,O
number,O
and,O
address,O
?,O
,
Yes,O
",",O
that,O
will,O
work,O
for,O
me,O
.,O
,
Yes,O
",",O
I'd,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
Reserve,O
me,O
a,O
place,O
for,O
5:30,O
in,O
the,O
evening,O
.,O
,
Yes,O
",",O
that,O
works,O
for,O
me,O
.,O
Do,O
they,O
play,O
live,O
music,O
?,O
Is,O
the,O
price,O
range,O
lavish,O
?,O
,
Thank,O
you,O
",",O
that,O
will,O
be,O
all,O
.,O
,
I,O
am,O
looking,O
for,O
a,O
place,O
to,O
eat,O
in,O
Oakland,B-city
.,O
,
I,O
would,O
like,O
Jamaican,B-cuisine
if,O
you,O
can,O
find,O
any,O
place,O
.,O
Also,O
",",O
I,O
want,O
somewhere,O
that,O
has,O
live,O
music,O
.,O
,
How,O
expensive,B-price_range
is,O
their,O
menu,O
?,O
,
Yes,O
",",O
that,O
works,O
for,O
me,O
.,O
,
Yes,O
",",O
please,O
.,O
,
Please,O
make,O
it,O
at,O
twelve,O
pm,O
.,O
,
No,O
",",O
sorry,O
",",O
change,O
of,O
plans,O
.,O
I,O
would,O
like,O
the,O
3rd,O
of,O
March,O
instead,O
.,O
,
No,O
",",O
sorry,O
",",O
please,O
make,O
it,O
March,O
4th,O
instead,O
.,O
,
Yes,O
",",O
that,O
works,O
for,O
me,O
.,O
What,O
is,O
their,O
address,O
?,O
Do,O
they,O
serve,O
alcohol,O
?,O
,
I,O
want,O
to,O
try,O
booking,O
again,O
.,O
Is,O
there,O
anything,O
available,O
at,O
7:30,O
pm,O
?,O
,
Yes,O
",",O
please,O
.,O
,
No,O
",",O
thanks,O
.,O
That's,O
all,O
.,O
,
I'd,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
with,O
Szcheuan,B-cuisine
food,O
.,O
,
I,O
would,O
like,O
Santa,O
Rosa,O
.,O
,
Tell,O
me,O
the,O
address,O
.,O
,
That,O
works,O
for,O
me,O
and,O
I'd,O
like,O
to,O
make,O
a,O
reservation,O
at,O
the,O
restaurant,O
.,O
,
Make,O
the,O
reservation,O
at,O
5:30,O
pm,O
.,O
,
That,O
will,O
work,O
.,O
Is,O
there,O
live,O
music,O
and,O
liquor,O
?,O
,
Thanks,O
so,O
much,O
.,O
That's,O
all,O
that,O
is,O
needed,O
.,O
,
I,O
am,O
looking,O
for,O
somewhere,O
to,O
eat,O
in,O
Alamo,B-city
.,O
,
I,O
want,O
some,O
American,B-cuisine
food,O
that,O
is,O
moderate,B-price_range
priced,O
.,O
,
Yes,O
",",O
that,O
sounds,O
good,O
.,O
Can,O
you,O
reserve,O
it,O
for,O
March,O
8th,O
?,O
,
Make,O
the,O
reservation,O
at,O
seven,O
pm,O
.,O
,
No,O
",",O
make,O
it,O
at,O
one,O
in,O
the,O
afternoon,O
.,O
,
No,O
",",O
make,O
it,O
for,O
three,O
people,O
on,O
the,O
14th,O
of,O
this,O
month,O
.,O
,
That,O
should,O
work,O
.,O
,
Thank,O
you,O
.,O
That,O
is,O
all,O
the,O
help,O
I,O
needed,O
.,O
,
I,O
have,O
a,O
meeting,O
and,O
we,O
plan,O
to,O
get,O
food,O
together,O
.,O
Can,O
you,O
help,O
me,O
to,O
find,O
a,O
place,O
to,O
eat,O
?,O
,
We,O
will,O
eat,O
in,O
Alameda,B-city
",",O
and,O
I,O
am,O
looking,O
forward,O
to,O
eat,O
some,O
tacos,B-cuisine
.,O
,
Perfect,O
",",O
so,O
I,O
want,O
to,O
make,O
a,O
reservation,O
",",O
then,O
.,O
,
We,O
will,O
go,O
at,O
five,O
pm,O
.,O
,
Yes,O
",",O
that's,O
okay,O
.,O
,
Thank,O
you,O
very,O
much,O
.,O
,
No,O
",",O
I'm,O
good,O
.,O
Thanks,O
.,O
,
Could,O
you,O
help,O
me,O
find,O
a,O
place,O
to,O
eat,O
?,O
,
Look,O
for,O
something,O
in,O
San,O
Francisco,O
.,O
,
I'd,O
definitely,O
like,O
something,O
affordable,O
.,O
Actually,O
",",O
some,O
Shabu-shabu,B-cuisine
sounds,O
great,O
right,O
now,O
.,O
,
Do,O
they,O
serve,O
alcohol,O
?,O
,
Okay,O
",",O
then,O
are,O
there,O
any,O
other,O
restaurants,O
that'll,O
work,O
?,O
,
Do,O
they,O
have,O
any,O
liquor,O
there,O
?,O
,
Okay,O
",",O
let's,O
keep,O
looking,O
then,O
.,O
Let's,O
look,O
at,O
pricey,O
restaurants,O
now,O
.,O
How,O
about,O
a,O
Barbecue,B-cuisine
place,O
?,O
,
Alright,O
",",O
let's,O
go,O
with,O
that,O
.,O
,
Yes,O
",",O
I,O
would,O
.,O
Set,O
one,O
for,O
a,O
quarter,O
past,O
5,B-party_size
in,O
the,O
evening,O
.,O
,
Actually,O
",",O
no,O
",",O
let's,O
make,O
the,O
reservation,O
for,O
7,O
pm,O
.,O
,
Yup,O
",",O
that'll,O
be,O
perfect,O
.,O
,
Thank,O
you,O
.,O
That's,O
all,O
I,O
need,O
for,O
now,O
.,O
,
I,O
am,O
searching,O
for,O
a,O
place,O
to,O
eat,O
.,O
,
I,O
want,O
to,O
order,O
food,O
in,O
San,O
Jose,O
",",O
specifically,O
Spicy,O
Indian,B-cuisine
food,O
which,O
would,O
be,O
perfect,O
.,O
,
What,O
other,O
restaurants,O
are,O
available,O
?,O
,
I,O
am,O
looking,O
for,O
a,O
suggestion,O
for,O
a,O
restaurant,O
with,O
moderate,B-price_range
pricing,O
.,O
,
The,O
address,O
is,O
what,O
?,O
,
What,O
number,O
can,O
they,O
be,O
reached,O
at,O
?,O
,
That,O
works,O
",",O
I,O
would,O
like,O
to,O
book,O
a,O
reservation,O
.,O
,
I,O
would,O
like,O
it,O
on,O
March,O
11th,O
",",O
morning,O
11,O
.,O
,
That,O
works,O
for,O
me,O
.,O
,
That,O
is,O
all,O
I,O
needed,O
",",O
thank,O
you,O
very,O
much,O
.,O
,
Can,O
you,O
help,O
me,O
to,O
find,O
an,O
affordable,O
place,O
to,O
eat,O
out,O
?,O
,
I,O
want,O
to,O
go,O
to,O
El,O
Cerrito,O
.,O
,
I'd,O
like,O
to,O
try,O
some,O
Korean,B-cuisine
food,O
.,O
,
Can,O
you,O
tell,O
me,O
the,O
contact,O
number,O
and,O
address,O
?,O
,
That,O
sounds,O
good,O
.,O
,
Yes,O
please,O
",",O
make,O
it,O
at,O
12:45,B-time
.,O
,
Yes,O
",",O
that,O
sounds,O
good,O
.,O
,
Thanks,O
a,O
lot,O
",",O
that's,O
all,O
for,O
now,O
.,O
,
I,O
am,O
meeting,O
a,O
friend,O
later,O
and,O
we,O
plan,O
to,O
get,O
food,O
together,O
.,O
Can,O
you,O
find,O
me,O
a,O
restaurant,O
nearby,O
?,O
,
Can,O
you,O
find,O
me,O
a,O
restaurant,O
that,O
serves,O
freshwater,O
fish,B-cuisine
that's,O
close,O
by,O
?,O
,
I,O
would,O
like,O
it,O
to,O
be,O
in,O
Half,O
Moon,O
Bay,O
",",O
please,O
.,O
,
Does,O
this,O
restaurant,O
happen,O
to,O
serve,O
liquor,O
?,O
If,O
so,O
",",O
what,O
is,O
their,O
address,O
?,O
,
Great,O
",",O
that,O
works,O
perfectly,O
.,O
,
Yes,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
for,O
4,B-party_size
people,O
at,O
11:00,B-time
",",O
please,O
.,O
,
Yes,O
",",O
works,O
for,O
me,O
.,O
Can,O
I,O
ask,O
for,O
their,O
contact,O
number,O
as,O
well,O
?,O
,
I,O
want,O
to,O
make,O
a,O
reservation,O
at,O
this,O
restaurant,O
for,O
another,O
time,O
.,O
Let's,O
try,O
five,O
pm,O
this,O
time,O
.,O
,
Yes,O
",",O
sounds,O
good,O
.,O
All,O
of,O
the,O
details,O
are,O
correct,O
.,O
,
Thank,O
you,O
very,O
much,O
.,O
That,O
will,O
be,O
all,O
for,O
today,B-date
",",O
I,O
appreciate,O
it,O
.,O
,
Can,O
you,O
help,O
me,O
choose,O
a,O
place,O
to,O
eat,O
?,O
,
I,O
like,O
French,B-cuisine
cuisine,O
best,O
.,O
,
I,O
think,O
I,O
want,O
San,O
Fran,O
.,O
,
I,O
don't,O
like,O
that,O
place,O
",",O
they,O
have,O
bad,O
reviews,O
",",O
is,O
there,O
somewhere,O
else,O
?,O
,
How,O
about,O
liquor,O
?,O
Is,O
it,O
reasonably,O
priced,O
?,O
,
I,O
think,O
that'll,O
work,O
anyway,O
.,O
Can,O
you,O
reserve,O
a,O
table,O
for,O
me,O
for,O
three,O
?,O
,
How,O
about,O
a,O
nice,O
lunch,O
?,O
Will,O
12:45,B-time
in,O
the,O
afternoon,O
work,O
?,O
,
That,O
is,O
the,O
exact,O
thing,O
I,O
want,O
.,O
,
How,O
can,O
I,O
reach,O
them,O
?,O
,
Can,O
you,O
tell,O
me,O
if,O
there,O
is,O
any,O
live,O
music,O
there,O
?,O
What,O
is,O
their,O
street,O
number,O
?,O
,
Ok,O
",",O
Thanks,O
.,O
That'll,O
do,O
.,O
That'll,O
do,O
.,O
,
I,O
want,O
to,O
find,O
a,O
restaurant,O
.,O
,
I,O
want,O
a,O
restaurant,O
in,O
Mountain,O
View,O
",",O
preferably,O
something,O
low-cost,O
",",O
but,O
with,O
good,O
reviews,O
.,O
,
I've,O
heard,O
there,O
are,O
some,O
good,O
Ramen,B-cuisine
places,O
.,O
,
That,O
sounds,O
pretty,O
good,O
.,O
,
Yes,O
",",O
please,O
",",O
for,O
today,B-date
.,O
,
It,O
should,O
be,O
as,O
close,O
to,O
6,B-party_size
in,O
the,O
evening,O
as,O
possible,O
.,O
,
Yes,O
",",O
that's,O
exactly,O
what,O
I,O
want,O
.,O
,
Could,O
you,O
give,O
me,O
their,O
address,O
?,O
,
Great,O
.,O
Thanks,O
so,O
much,O
.,O
,
No,O
",",O
I,O
think,O
that,O
was,O
all,O
.,O
,
I,O
feel,O
I,O
need,O
to,O
eat,O
outside,O
in,O
a,O
nice,O
place,O
",",O
can,O
you,O
help,O
me,O
?,O
,
Yes,O
",",O
I,O
prefer,O
some,O
Curry,B-cuisine
variety,O
and,O
it,O
will,O
be,O
on,O
affordable,O
price,O
.,O
,
Yes,O
",",O
search,O
it,O
in,O
Oakland,B-city
",",O
that,O
is,O
convenient,O
for,O
me,O
.,O
,
any,O
Liquor,O
supply,O
is,O
available,O
there,O
?,O
get,O
me,O
the,O
contact,O
number,O
.,O
,
It's,O
okay,O
",",O
make,O
me,O
a,O
reservation,O
.,O
,
Make,O
it,O
at,O
evening,O
6,B-party_size
.,O
,
Yes,O
",",O
that,O
is,O
perfect,O
",",O
shall,O
I,O
know,O
the,O
address,O
?,O
,
Yes,O
",",O
can,O
you,O
change,O
the,O
time,O
to,O
7,O
o,O
"""",O
clock,O
in,O
the,O
evening,O
?,O
,
Yes,O
",",O
that's,O
fine,O
",",O
Are,O
they,O
offering,O
any,O
live,O
music,O
there,O
?,O
,
Thanks,O
",",O
that's,O
all,O
,
I'm,O
hungry,O
!,O
Can,O
you,O
find,O
me,O
a,O
restaurant,O
?,O
,
Szcheuan,B-cuisine
in,O
South,O
San,O
Francisco,O
would,O
be,O
perfect,O
!,O
,
Anything,O
else,O
",",O
budget,O
priced,O
?,O
,
Are,O
there,O
any,O
other,O
restaurants,O
?,O
,
Do,O
you,O
know,O
their,O
contact,O
number,O
and,O
if,O
they,O
serve,O
liquor,O
?,O
,
That,O
sounds,O
perfect,O
!,O
,
Yes,O
",",O
if,O
possible,O
.,O
,
Please,O
make,O
it,O
for,O
11:15,B-time
.,O
,
Yes,O
",",O
that's,O
correct,O
.,O
,
Yes,O
",",O
that's,O
also,O
fine,O
.,O
,
Thanks,O
so,O
much,O
for,O
everything,O
!,O
That,O
will,O
be,O
all,O
for,O
now,O
.,O
,
I,O
would,O
like,O
to,O
eat,O
out,O
.,O
,
I,O
want,O
a,O
place,O
to,O
eat,O
in,O
Berkeley,B-city
.,O
,
I,O
really,O
want,O
some,O
Freshwater,O
fish,B-cuisine
.,O
,
What,O
is,O
their,O
phone,O
number,O
?,O
,
Give,O
me,O
their,O
address,O
.,O
Is,O
the,O
menu,O
pricey,O
?,O
,
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
at,O
Akemi,O
.,O
,
6:30,O
pm,O
please,O
.,O
,
Yes,O
that,O
is,O
good,O
.,O
,
Thank,O
you,O
very,O
much,O
.,O
,
I'm,O
hungry,O
.,O
Can,O
you,O
find,O
me,O
a,O
place,O
to,O
eat,O
nearby,O
?,O
,
Please,O
find,O
me,O
a,O
Izakaya,B-cuisine
restaurant,O
in,O
Fremont,B-city
.,O
,
Can,O
you,O
suggest,O
an,O
afforadable,O
restaurant,O
in,O
SFO,B-city
?,O
,
Can,O
you,O
suggest,O
anything,O
else,O
?,O
,
Do,O
you,O
know,O
if,O
they,O
serve,O
alcoholic,O
drinks,O
and,O
",",O
also,O
",",O
can,O
you,O
give,O
me,O
their,O
address,O
.,O
,
Sounds,O
OK,O
.,O
Can,O
you,O
book,O
me,O
a,O
table,O
there,O
for,O
11:30,O
am,O
?,O
,
Yep,O
",",O
that's,O
perfect,O
!,O
,
Do,O
you,O
know,O
if,O
they,O
have,O
live,O
music,O
?,O
Also,O
",",O
please,O
give,O
me,O
their,O
number,O
.,O
,
Thanks,O
for,O
your,O
help,O
!,O
,
Nope,O
.,O
Thanks,O
a,O
lot,O
!,O
,
I,O
would,O
like,O
to,O
fins,O
restaurant,O
that,O
serves,O
Spicy,O
Indian,B-cuisine
cuisine,O
.,O
,
Close,O
to,O
Dublin,B-city
,
That,O
sounds,O
good,O
.,O
,
Yes,O
please,O
do,O
.,O
,
5,B-party_size
pm,O
would,O
be,O
best,O
.,O
,
Yes,O
is,O
perfect,O
.,O
,
Thanks,O
for,O
your,O
help,O
.,O
,
Nor,O
.,O
That,O
will,O
be,O
all,O
.,O
,
I,O
will,O
eat,O
later,O
",",O
please,O
find,O
me,O
a,O
place,O
.,O
,
I,O
don't,O
know,O
",",O
some,O
Sushi,B-cuisine
would,O
be,O
perfect,O
",",O
I,O
guess,O
.,O
,
I,O
want,O
to,O
eat,O
in,O
Danville,B-city
.,O
,
I'm,O
in,O
the,O
mood,O
for,O
live,O
music,O
",",O
do,O
they,O
have,O
it,O
there,O
?,O
,
Can,O
you,O
suggest,O
me,O
any,O
other,O
restaurant,O
?,O
,
Can,O
you,O
give,O
me,O
more,O
options,O
?,O
I,O
want,O
it,O
in,O
Milpitas,B-city
now,O
.,O
,
Do,O
they,O
serve,O
liquor,O
there,O
?,O
Tell,O
me,O
their,O
address,O
",",O
please,O
.,O
,
Yep,O
",",O
that,O
is,O
good,O
for,O
me,O
.,O
Please,O
make,O
one,O
reservation,O
for,O
me,O
on,O
11th,O
of,O
March,O
.,O
,
1,B-party_size
pm,O
.,O
,
Yes,O
",",O
it,O
is,O
.,O
What's,O
their,O
contact,O
number,O
?,O
And,O
how,O
pricey,O
are,O
they,O
?,O
,
Thanks,O
.,O
,
Not,O
anymore,O
.,O
Thank,O
you,O
very,O
much,O
.,O
,
I'm,O
looking,O
for,O
a,O
restaurant,O
.,O
,
I,O
want,O
Pizza,B-cuisine
and,O
Pasta,B-cuisine
in,O
Santa,O
Rosa,O
.,O
,
Any,O
other,O
places,O
?,O
,
Do,O
they,O
have,O
live,O
music,O
and,O
serve,O
alcohol,O
?,O
,
That,O
works,O
.,O
,
Yes,O
",",O
for,O
one,O
.,O
,
For,O
7:30,O
pm,O
.,O
,
That,O
works,O
.,O
,
Try,O
booking,O
it,O
again,O
",",O
for,O
4,B-party_size
people,O
.,O
,
That's,O
great,O
.,O
,
Try,O
booking,O
again,O
",",O
afternoon,O
12:30,O
.,O
,
Yes,O
.,O
What's,O
their,O
phone,O
number,O
?,O
,
Thank,O
you,O
.,O
,
No,O
",",O
thank,O
you,O
.,O
,
I,O
want,O
to,O
eat,O
something,O
that,O
is,O
not,O
very,O
costly,O
.,O
,
Alameda,B-city
,
Something,O
like,O
Freshwater,O
fish,B-cuisine
.,O
,
Ok,O
",",O
make,O
a,O
reservation,O
at,O
Pier,O
29,O
for,O
today,B-date
.,O
,
6,B-party_size
in,O
the,O
evening,O
.,O
,
No,O
I,O
want,O
it,O
on,O
the,O
3rd,O
of,O
this,O
month,O
and,O
for,O
six,O
people,O
.,O
,
Yes,O
I,O
confirm,O
and,O
do,O
they,O
serve,O
liquor,O
?,O
,
How,O
about,O
live,O
music,O
?,O
,
Thank,O
you,O
",",O
that's,O
all,O
I,O
need,O
.,O
,
I'm,O
looking,O
for,O
an,O
affordable,O
place,O
to,O
eat,O
.,O
,
I,O
want,O
to,O
eat,O
in,O
Hercules,B-city
and,O
I'm,O
in,O
the,O
mood,O
for,O
freshwater,O
fish,B-cuisine
.,O
,
That'll,O
work,O
.,O
I'd,O
like,O
a,O
reservation,O
there,O
.,O
,
I'm,O
gonna,O
say,O
1:30,O
PM,O
,
Actually,O
instead,O
make,O
it,O
6:30,O
in,O
the,O
evening,O
.,O
,
That'll,O
work,O
.,O
Will,O
liquor,O
be,O
available,O
at,O
the,O
restaurant,O
?,O
,
Thanks,O
.,O
That'll,O
be,O
all,O
.,O
,
Search,O
eateries,O
in,O
San,O
Fran,O
.,O
please,O
,
I,O
think,O
Korean,B-cuisine
Barbeque,O
sound,O
wonderful,O
.,O
,
Sure,O
",",O
that,O
really,O
sounds,O
great,O
.,O
Let's,O
make,O
reservations,O
for,O
2,B-party_size
people,O
please,O
.,O
,
Let's,O
say,O
1,B-party_size
pm,O
",",O
please,O
.,O
,
No,O
",",O
please,O
change,O
it,O
to,O
7:30,O
in,O
the,O
evening,O
.,O
Let's,O
also,O
change,O
it,O
to,O
tomorrow,B-date
.,O
,
Perfect,O
.,O
Find,O
out,O
if,O
they,O
have,O
live,O
music,O
please,O
.,O
,
Thanks,O
your,O
a,O
big,O
help,O
.,O
,
No,O
.,O
That,O
will,O
be,O
all,O
.,O
,
Can,O
you,O
help,O
me,O
find,O
a,O
place,O
to,O
eat,O
?,O
,
I,O
would,O
like,O
to,O
be,O
in,O
Milpitas,B-city
.,O
I,O
would,O
prefer,O
to,O
be,O
reasonably,O
priced,O
and,O
some,O
Quick,O
meal,O
.,O
,
Can,O
you,O
tell,O
me,O
if,O
they,O
have,O
live,O
music,O
and,O
the,O
contact,O
number,O
?,O
,
Another,O
restaurant,O
can,O
you,O
recommend,O
?,O
,
I,O
think,O
it,O
would,O
fit,O
me,O
perfectly,O
,
Yes,O
will,O
be,O
perfect,O
,
At,O
11:15,B-time
am,O
will,O
be,O
good,O
for,O
me,O
,
Yes,O
perfect,O
.,O
Can,O
you,O
tell,O
me,O
if,O
they,O
have,O
live,O
music,O
available,O
and,O
the,O
address,O
,
Yes,O
will,O
be,O
ok,O
for,O
me,O
,
Thanks,O
",",O
that,O
is,O
all,O
that,O
I,O
needed,O
,
Find,O
places,O
to,O
eat,O
please,O
.,O
,
Let's,O
look,O
in,O
Concord,B-city
.,O
I,O
am,O
thinking,O
Sushi,B-cuisine
sounds,O
good,O
.,O
,
What's,O
the,O
address,O
and,O
phone,O
number,O
please,O
?,O
,
Give,O
me,O
other,O
recommendations,O
please,O
.,O
,
Could,O
you,O
please,O
give,O
me,O
suggestions,O
for,O
other,O
restaurants,O
that,O
are,O
budget,O
friendly,O
please,O
.,O
,
Yes,O
that,O
will,O
do,O
.,O
I'll,O
need,O
reservations,O
please,O
.,O
,
How,O
about,O
this,O
evening,O
4:45,O
for,O
1,B-party_size
person,O
please,O
.,O
,
yes,O
.,O
That,O
is,O
right,O
.,O
,
Thanks,O
.,O
your,O
a,O
big,O
help,O
.,O
,
No,O
.,O
That,O
will,O
be,O
all,O
.,O
,
Can,O
you,O
search,O
for,O
a,O
place,O
where,O
Coffeehouse,B-cuisine
kind,O
of,O
food,O
is,O
available,O
.,O
,
Search,O
for,O
the,O
place,O
around,O
Pleasanton,B-city
.,O
,
Yes,O
",",O
That,O
sounds,O
great,O
.,O
,
Yes,O
please,O
!,O
Make,O
a,O
reservation,O
for,O
a,O
table,O
.,O
,
Make,O
the,O
reservation,O
at,O
quarter,O
past,O
1,B-party_size
in,O
the,O
afternoon,O
.,O
,
No,O
.,O
Change,O
the,O
time,O
to,O
6,B-party_size
pm,O
and,O
date,O
to,O
March,O
2nd,O
.,O
,
Okay,O
that,O
sounds,O
good,O
to,O
me,O
.,O
Find,O
me,O
the,O
address,O
and,O
search,O
weather,O
the,O
price,O
is,O
lavish,O
?,O
,
Okay,O
.,O
Thank,O
you,O
for,O
your,O
help,O
.,O
,
No,O
.,O
That,O
will,O
be,O
all,O
.,O
Thank,O
you,O
.,O
,
Can,O
you,O
help,O
me,O
find,O
a,O
low,O
priced,O
restaurant,O
in,O
the,O
area,O
?,O
,
I'd,O
like,O
to,O
find,O
some,O
Punjabi,B-cuisine
food,O
in,O
Foster,O
City,O
.,O
,
That's,O
fine,O
.,O
I'd,O
like,O
to,O
make,O
a,O
reservation,O
for,O
two,O
at,O
13:45,B-time
.,O
,
Perfect,O
.,O
Can,O
you,O
tell,O
me,O
the,O
address,O
of,O
the,O
business,O
?,O
,
That,O
would,O
be,O
fine,O
.,O
,
Thank,O
you,O
so,O
much,O
for,O
your,O
help,O
.,O
,
No,O
",",O
that,O
will,O
be,O
all,O
.,O
Thank,O
you,O
again,O
.,O
,
I,O
am,O
interested,O
in,O
eating,O
place,O
,
I,O
am,O
looking,O
for,O
Asian,O
Fusion,O
kind,O
of,O
food,O
in,O
Fairfield,B-city
,
This,O
is,O
perfect,O
for,O
me,O
and,O
i,O
need,O
a,O
reservation,O
on,O
March,O
11th,O
,
I,O
want,O
you,O
to,O
make,O
reservation,O
at,O
half,O
past,O
6,B-party_size
in,O
the,O
evening,O
,
This,O
is,O
perfect,O
for,O
me,O
,
Thanks,O
for,O
the,O
help,O
,
No,O
",",O
thanks,O
for,O
now,O
,
I,O
need,O
a,O
place,O
to,O
get,O
a,O
meal,O
",",O
can,O
you,O
help,O
?,O
,
Please,O
search,O
in,O
SFO,B-city
.,O
,
I,O
want,O
Pizza,B-cuisine
and,O
Pasta,B-cuisine
",",O
anything,O
Italian,B-cuisine
really,O
.,O
,
Yeah,O
",",O
that,O
sounds,O
great,O
.,O
,
Yes,O
thanks,O
",",O
please,O
do,O
it,O
.,O
,
evening,O
5,B-party_size
",",O
thanks,O
.,O
,
No,O
",",O
it's,O
meant,O
to,O
be,O
for,O
three,O
people,O
on,O
Sunday,O
this,O
week,O
.,O
,
No,O
",",O
it's,O
for,O
four,O
people,O
.,O
,
Yes,O
that's,O
perfect,O
.,O
Do,O
they,O
serve,O
alcohol,O
?,O
Is,O
it,O
a,O
budget,O
restaurant,O
?,O
,
Thanks,O
a,O
lot,O
!,O
,
No,O
thanks,O
",",O
that's,O
all,O
.,O
,
I,O
want,O
to,O
find,O
a,O
restaurant,O
in,O
San,O
