Input.hotel_name,Input.hotel_address,Input.p-slot0,Input.p-slot1,Input.p-slot2,Input.p-slot3,Input.p-slot4,Input.p-slot5,Answer.response
Hotel Indigo San Diego-Gaslamp Quarter,"509 9th Ave, San Diego, CA 92101, USA",feels_casual,feels_upscale,feels_contemporary,has_bar_onsite,feels_chic,has_business_center,"Hotel Indigo San Diego-Gaslamp Quarter is a casual contemporary yet upscale chic hotel. They offer great pet friendly accommodations and you are just walking distance from PETCO Park for many great events. If you would like to stay onsite, you can relax at the rooftop bar."
Hotel Indigo San Diego-Gaslamp Quarter,"509 9th Ave, San Diego, CA 92101, USA",feels_casual,feels_upscale,feels_contemporary,has_bar_onsite,feels_chic,has_business_center,A good choice is the Hotel Indigo San Diego-Gaslamp Quarter. This upscale yet casual hotel offers an onsite bar as well as a business center available to guests.
Hotel Kabuki,"1625 Post Street, San Francisco, CA 94115, USA",feels_elegant,feels_contemporary,feels_luxury,feels_quiet,feels_upscale,feels_modern,"Hotel Kabuki is available in the area. It is an elegant, comtemporary luxury hotel that is quiet."
Hotel Kabuki,"1625 Post Street, San Francisco, CA 94115, USA",feels_elegant,feels_contemporary,feels_luxury,feels_quiet,feels_upscale,feels_modern,You might like Hotel Kabuki on Post Street. Its a very quiet but luxurious and modern. It's near the Cathedral of Saint Mary of the Assumption and the Chinese consulate.
Hotel Kabuki,"1625 Post Street, San Francisco, CA 94115, USA",feels_elegant,feels_contemporary,feels_luxury,feels_quiet,feels_upscale,feels_modern,"Hotel Kabuki is a really nice option if you are looking for something upscale and elegant. It has really spacious rooms that are decorated and furnished in a very contemporary, yet elegant way. Plus, it's very quiet and serene if you are looking for some alone time."
Hotel Modera,"515 SW Clay St, Portland, OR 97201, United States",feels_hip,feels_contemporary,feels_chic,feels_modern,has_fitness_center,has_restaurant,A very nice choice is the Hotel Modera. It has a very hip and contemporary vibe to it. There is a modern fitness center and restaurant as well!
Hotel Modera,"515 SW Clay St, Portland, OR 97201, United States",feels_hip,feels_contemporary,feels_chic,feels_modern,has_fitness_center,has_restaurant,Hotel Modera is a nice chic and modern hotel with a hip and contemporary feel. It has a restaurant and fitness center onsite.
Hotel Modera,"515 SW Clay St, Portland, OR 97201, United States",feels_hip,feels_contemporary,feels_chic,feels_modern,has_fitness_center,has_restaurant,"You might enjoy Hotel Modera. It's a hip, modern place with a fitness center and a resturant."
Hotel Monteleone,"214 Royal Street, New Orleans, LA 70130, USA",feels_luxury,has_bar_onsite,feels_upscale,feels_traditional,has_spa,has_fitness_center,"I would recommend the Hotel Monteleone. The hotel has an upscale, yet traditional luxury feel to it, with a lot of great amenities. It has an onsite bar, with a spa and a fitness center."
Hotel Monteleone,"214 Royal Street, New Orleans, LA 70130, USA",feels_luxury,has_bar_onsite,feels_upscale,feels_traditional,has_spa,has_fitness_center,Hotel Monteleone is a luxury upscale traditional accommodation in the French Quarter of New Orleans. You can enjoy a spa or bar onsite or adventure into town and take in some great authentic food or check out the Audubon Butterfly Garden and Insectarium.
Hotel Monteleone,"214 Royal Street, New Orleans, LA 70130, USA",feels_luxury,has_bar_onsite,feels_upscale,feels_traditional,has_spa,has_fitness_center,"The Hotel Monteleone is what I would call a luxury property, It's still traditional in its overall vibe if you know what I mean. There is both a fitness center and bar on site, so you really have complete amenities. And if you want to treat yourself, you should check out the spa!"
Hotel Novotel New York Times Square,"226 West 52nd Street, New York, NY 10019, USA",feels_contemporary,has_bar_onsite,feels_casual,feels_relaxing,feels_modern,feels_chic,A great choice is the Hotel Novotel New York Times Square. Enjoy the relaxing onsite bar while taking in the sights of amazing Times Square.  This facility is located in the heart of the city and offers a very casual atmosphere.
Hotel Novotel New York Times Square,"226 West 52nd Street, New York, NY 10019, USA",feels_contemporary,has_bar_onsite,feels_casual,feels_relaxing,feels_modern,feels_chic,"Hotel Novotel in Times Square is great and relaxing for being downtown. it still has the downtown chic and is very modern, but is also very casual and comforting. Everything is up to date and beautiful with a contemporary feel. There is also a bar on site, so you don't have to go anywhere."
Hotel Novotel New York Times Square,"226 West 52nd Street, New York, NY 10019, USA",feels_contemporary,has_bar_onsite,feels_casual,feels_relaxing,feels_modern,feels_chic,"Hotel Novotel New York Times Square is a casual chic accommodation with a contemporary and relaxing feel. It is just moments away from iconic landmarks in Times Square including but not limited to Central Park, the Broadway Theater, and Carnegie Hall."
Hotel Teatro,"1100 14th St, Denver, CO 80202, United States",feels_contemporary,feels_modern,feels_hip,feels_buzzy,has_fitness_center,has_restaurant,An interesting choice is the Hotel Teatro locate in Denver. This location has a hip and modern atmosphere. Enjoy the restaurant and the modern fitness center during your stay.
Hotel Teatro,"1100 14th St, Denver, CO 80202, United States",feels_contemporary,feels_modern,feels_hip,feels_buzzy,has_fitness_center,has_restaurant,"Hotel Teatro is a buzzy and hip accommodation located in downtown Denver. It has more of a modern and contemporary feel. If working out is something you enjoy, there is a fitness center or if dining is more you thing you can relax and enjoy a meal in the hotel restaurant."
Hotel Teatro,"1100 14th St, Denver, CO 80202, United States",feels_contemporary,feels_modern,feels_hip,feels_buzzy,has_fitness_center,has_restaurant,"A very Modern and contemporary hotel in Denver is Hotel Teatro. I have stayed there a few times and loved it. The restaurant within the hotel is very hip, like the rest of the hotel, and serves great tacos. To work off that good food, theres also a gym. It's a very popular hotel with a lot of buzz, so I suggest booking early."
Hotel Valencia Riverwalk,"150 E Houston St, San Antonio, TX 78205, United States",feels_elegant,feels_modern,feels_chic,has_spa,has_restaurant,has_wi_fi_free,"A nice choice is the Hotel Valencia Riverwalk. When not outdoors, enjoy the modern and elegant ambiance in the hotel restaurant or spa. The Valencia also offers free wi-fi to all guests."
Hotel Valencia Riverwalk,"150 E Houston St, San Antonio, TX 78205, United States",feels_elegant,feels_modern,feels_chic,has_spa,has_restaurant,has_wi_fi_free,"A good choice is Hotel Valencia Riverwalk in San Antonio. It has free wifi, as well as a spa and restaurant for a modern and elegant experience."
Hotel Valencia Riverwalk,"150 E Houston St, San Antonio, TX 78205, United States",feels_elegant,feels_modern,feels_chic,has_spa,has_restaurant,has_wi_fi_free,"A good option would be the Hotel Valencia Riverwalk.  With an elegant, modern air, the hotel spa and restaurant offer guests excellent service and amenities to make the most of their stay."
Hotel Whitcomb,"1231 Market St, San Francisco, CA 94103, United States",feels_upscale,feels_contemporary,feels_modern,has_bar_onsite,has_restaurant,has_meeting_rooms,"The upscale, modern contemporary feeling of the Hotel Whitcomb makes this a great place to stay. It features an onsite bar, restaurants, and meeting rooms."
Hotel Whitcomb,"1231 Market St, San Francisco, CA 94103, United States",feels_upscale,feels_contemporary,feels_modern,has_bar_onsite,has_restaurant,has_meeting_rooms,"A wonderful choice would be the upscale Hotel Whitcomb. It's decorated with modern and contemporary furnishings and also has a restaurant and bar onsite that you can use for business or pleasure. And if you're traveling for business, there are meeting rooms that you can reserve."
Hotel Whitcomb,"1231 Market St, San Francisco, CA 94103, United States",feels_upscale,feels_contemporary,feels_modern,has_bar_onsite,has_restaurant,has_meeting_rooms,"If you're looking for a modern upscale place to stay I think you'd really enjoy Hotel Whitcomb.  There are plenty of attractions within walking distances but if you feel like staying in, the hotel has a bar and restaurant."
Hotel Zelos San Francisco,"12 4th St, San Francisco, CA 94103, USA",feels_elegant,feels_upscale,feels_chic,has_bar_onsite,has_spa,has_restaurant,"Here's an excellent choice, the upscale and elegant Hotel Zelos San Francisco located at 12 4th St. This chic location features an onsite bar, spa and restaurant for you enjoyment."
Hotel Zelos San Francisco,"12 4th St, San Francisco, CA 94103, USA",feels_elegant,feels_upscale,feels_chic,has_bar_onsite,has_spa,has_restaurant,"The Hotel Zelos San Francisco has a spa that you might like.  It has a resturant, too, and a bar.  It's really very upscale and chic."
Hotel Zelos San Francisco,"12 4th St, San Francisco, CA 94103, USA",feels_elegant,feels_upscale,feels_chic,has_bar_onsite,has_spa,has_restaurant,"One elegant upscale hotel is the Hotel Zelos San Francisco located at 12 4th St, San Francisco, CA 94103, USA. This property features an onsite restaurant and a chic bar. After dinner and drinks relax in the hotel's very own spa."
Hotel Zetta San Francisco,"55 5th Street, San Francisco, CA 94103, USA",feels_artsy,feels_hip,feels_chic,feels_upscale,has_spa,has_restaurant,Hotel Zetta in San Francisco is a hip and chic venue where you can express your srtsy side while you dine in our restaurant or relax in our spa.
Hotel Zetta San Francisco,"55 5th Street, San Francisco, CA 94103, USA",feels_artsy,feels_hip,feels_chic,feels_upscale,has_spa,has_restaurant,A great choice is Hotel Zetta San Francisco. It has an artsy and hip atmosphere that characterizes San Francisco. Enjoy the upscale spa and restaurant during your free time.
Hotel Zetta San Francisco,"55 5th Street, San Francisco, CA 94103, USA",feels_artsy,feels_hip,feels_chic,feels_upscale,has_spa,has_restaurant,"A good choice would be the Hotel Zetta San Francisco.  With a hip, artsy feel, this location caters still offers provides upscale amenities to its guests.  With a spa and restaurant on site, you don't have to leave your hotel to eat, or relax."
Hutton Hotel,"1808 West End Avenue, Nashville, TN 37203, USA",has_concierge,feels_chic,feels_modern,feels_contemporary,feels_upscale,has_spa,"I really like the Hutton Hotel. It's very chic and upscale - they even have a concierge! All the rooms are decorated in a lovely modern and contemporary style, plus they have a day spa available to guests."
Hutton Hotel,"1808 West End Avenue, Nashville, TN 37203, USA",has_concierge,feels_chic,feels_modern,feels_contemporary,feels_upscale,has_spa,The Hutton Hotel is an upscale modern place with concierge service. It even has a spa.
Hutton Hotel,"1808 West End Avenue, Nashville, TN 37203, USA",has_concierge,feels_chic,feels_modern,feels_contemporary,feels_upscale,has_spa,A great choice is the Hutton Hotel located in historic and scenic Nashville. Be sure to ask the concierge about the must-see sights. This modern and upscale hotel also offers a spa to guests.
Hyatt Centric French Quarter New Orleans,"800 Iberville Street, New Orleans, LA 70112, USA",has_business_center,has_bar_onsite,feels_modern,feels_contemporary,has_fitness_center,has_meeting_rooms,"A great choice would be the contemporary and modern Hyatt Centric French Quarter New Orleans located at 800 Iberville Street. It offers a variety of amenities, including an onsite business center, meeting rooms, and an extensive fitness center. The hotel also has an onsite bar and restaurant located on the main level."
Hyatt Centric French Quarter New Orleans,"800 Iberville Street, New Orleans, LA 70112, USA",has_business_center,has_bar_onsite,feels_modern,feels_contemporary,has_fitness_center,has_meeting_rooms,"A good choice is the Hyatt Centric French Quarter in New Orleans. It has a modern fitness center, a contemporary business center and meeting rooms, and a bar onsite."
