Phrase,Intent
"No, please change it to 7:30 in the evening. Let's also change it to tomorrow.",INFORM
"No, please change it to 7:30 in the evening. Let's also change it to tomorrow.",NEGATE
Perfect. Find out if they have live music please.,AFFIRM
Perfect. Find out if they have live music please.,REQUEST
Thanks your a big help.,THANK_YOU
Can you help me find a place to eat?,INFORM
I would like to be in Milpitas.I would prefer to be reasonably priced and some Quick meal.,INFORM
Can you tell me if they have live music and the contact number?,REQUEST
Another restaurant can you recommend?,REQUEST_ALTS
I think it would fit me perfectly,SELECT
Yes will be perfect,AFFIRM
At 11:15 am will be good for me,INFORM
Yes perfect.Can you tell me if they have live music available and the address,AFFIRM
Yes perfect.Can you tell me if they have live music available and the address,REQUEST
Yes will be ok for me,AFFIRM
"Thanks ,that is all that I needed",THANK_YOU
"Thanks ,that is all that I needed",GOODBYE
Find places to eat please.,INFORM
Let's look in Concord. I am thinking Sushi sounds good.,INFORM
What's the address and phone number please?,REQUEST
Give me other recommendations please.,REQUEST_ALTS
Could you please give me suggestions for other restaurants that are budget friendly please.,INFORM
Could you please give me suggestions for other restaurants that are budget friendly please.,REQUEST_ALTS
Yes that will do. I'll need reservations please.,INFORM
Yes that will do. I'll need reservations please.,SELECT
How about this evening 4:45 for 1 person please.,INFORM
yes. That is right.,AFFIRM
Thanks. your a big help.,THANK_YOU
Can you search for a place where Coffeehouse kind of food is available.,INFORM
Search for the place around Pleasanton.,INFORM
"Yes, That sounds great.",SELECT
Yes please! Make a reservation for a table.,AFFIRM
Make the reservation at quarter past 1 in the afternoon.,INFORM
No. Change the time to 6 pm and date to March 2nd.,INFORM
No. Change the time to 6 pm and date to March 2nd.,NEGATE
Okay that sounds good to me. Find me the address and search weather the price is lavish?,AFFIRM
Okay that sounds good to me. Find me the address and search weather the price is lavish?,REQUEST
Okay. Thank you for your help.,THANK_YOU
No. That will be all. Thank you.,THANK_YOU
No. That will be all. Thank you.,NEGATE
Can you help me find a low priced restaurant in the area?,INFORM
I'd like to find some Punjabi food in Foster City.,INFORM
That's fine. I'd like to make a reservation for two at 13:45.,INFORM
That's fine. I'd like to make a reservation for two at 13:45.,SELECT
Perfect. Can you tell me the address of the business?,AFFIRM
Perfect. Can you tell me the address of the business?,REQUEST
Thank you so much for your help.,THANK_YOU
"No, that will be all. Thank you again.",THANK_YOU
"No, that will be all. Thank you again.",NEGATE
I am interested in eating place,INFORM
I am looking for Asian Fusion kind of food in Fairfield,INFORM
This is perfect for me and i need a reservation on March 11th,INFORM
This is perfect for me and i need a reservation on March 11th,SELECT
I want you to make reservation at half past 6 in the evening,INFORM
This is perfect for me,AFFIRM
Thanks for the help,THANK_YOU
"No, thanks for now",THANK_YOU
"No, thanks for now",NEGATE
"I need a place to get a meal, can you help?",INFORM
"I want Pizza and Pasta, anything Italian really.",INFORM
"Yeah, that sounds great.",SELECT
"evening 5, thanks.",INFORM
"No, it's meant to be for three people on Sunday this week.",INFORM
"No, it's meant to be for three people on Sunday this week.",NEGATE
"No, it's for four people.",INFORM
"No, it's for four people.",NEGATE
Yes that's perfect. Do they serve alcohol? Is it a budget restaurant?,AFFIRM
Yes that's perfect. Do they serve alcohol? Is it a budget restaurant?,REQUEST
I want to find a restaurant in San Fran.,INFORM
Mediterranean would be great.,INFORM
IS there live music and is it price rage moderate?,REQUEST
Do you have another option?,REQUEST_ALTS
What is another option?,REQUEST_ALTS
Yes that sounds awesome.,SELECT
5:30 in the evening please.,INFORM
Yes that sounds ok.,AFFIRM
What is the address and do they serve Alcohol?,REQUEST
Im searching for a place to eat.,INFORM
I want it in Richmond.,INFORM
Some Ramen kind of food will be great for me,INFORM
How pricey will it be. Does they play live music?,REQUEST
Yes thats perfect for me.,SELECT
Yes I want to make a booking. Make it at 18:00,INFORM
Yes I want to make a booking. Make it at 18:00,AFFIRM
No. Make it for 4 people.,INFORM
No. Make it for 4 people.,NEGATE
No. Make it on next Friday for 3 people,INFORM
No. Make it on next Friday for 3 people,NEGATE
Yes thats great for me,AFFIRM
Thanks a lot. Thats all I want.,THANK_YOU
Thanks a lot. Thats all I want.,GOODBYE
I am looking for somewhere to eat Lobster.,INFORM
I want to eat in Hayward.,INFORM
"Yes, that will work for me. Please make me a reservation for 5 in the evening.",INFORM
"Yes, that will work for me. Please make me a reservation for 5 in the evening.",SELECT
Yes perfect. Do they serve liquor or have live music?,AFFIRM
Yes perfect. Do they serve liquor or have live music?,REQUEST
"I'm looking for a place to eat, that's also economical in price. Some Persian food sounds perfect.",INFORM
Great! I am looking for food in Oakland.,INFORM
"Alright, could you actually suggest any other restaurants for me? But in San Fran this time.",INFORM
"Alright, could you actually suggest any other restaurants for me? But in San Fran this time.",REQUEST_ALTS
Sound great. What is their contact number? Do you know if they serve liquor?,REQUEST
Perfect! That sounds great. Can I make a reservation for two people?,INFORM
Perfect! That sounds great. Can I make a reservation for two people?,SELECT
Go ahead and make it at 1:15 pm.,INFORM
Actually I would like the reservation for only one person for the 2nd of this month.,INFORM
Actually I would like the reservation for only one person for the 2nd of this month.,NEGATE
"Actually, can we make it for 7:30 pm on March 12th?",INFORM
"Actually, can we make it for 7:30 pm on March 12th?",NEGATE
"Yes, that is perfect. Do they have live music?",AFFIRM
"Yes, that is perfect. Do they have live music?",REQUEST
"That's alright, thank you very much.",THANK_YOU
"No, that's all. Thanks, again!",THANK_YOU
"No, that's all. Thanks, again!",NEGATE
Find me a place to eat that also serves alcohol.,INFORM
Something like a Diner should do.,INFORM
Find me something in Pleasanton that is priced above average.,INFORM
Do they play live music?,REQUEST
I'd like to reserve a table at the restaurant.,INFORM
I think 6 in the evening should be okay.,INFORM
No. Thank you. That's all for now.,THANK_YOU
No. Thank you. That's all for now.,NEGATE
I am looking for a place to eat that serves Pizza.,INFORM
Find me a place in Occidental.,INFORM
That is perfedt.,SELECT
Make a reservation for two people.,INFORM
Make a reservation for two people.,AFFIRM
I want it at one pm.,INFORM
"Yes, that is right. Do you know of there is live music?",AFFIRM
"Yes, that is right. Do you know of there is live music?",REQUEST
What is their physical address and do you know if they serve liquor?,REQUEST
"No, that is all. Thanks.",THANK_YOU
"No, that is all. Thanks.",NEGATE
I want to eat!,INFORM
In San Jose. And keep it reasonably priced.,INFORM
To-go please.,INFORM
Could you recommend another place. I want a place that serves booze.,INFORM
Could you recommend another place. I want a place that serves booze.,REQUEST_ALTS
11 in the morning please.,INFORM
That is perfect!,AFFIRM
Do they have a number and do they have live music?,REQUEST
"Hi, i am hungry, I need to find a hotel",INFORM
please search in Petaluma,INFORM
"I need some curry, that type of food will be perfect",INFORM
"Yes, that seems good for me, i want make a reservation at 11:15",INFORM
"Yes, that seems good for me, i want make a reservation at 11:15",SELECT
yes,AFFIRM
"yes, Reserve for me",AFFIRM
"Thank you very much for your help, that's all i need",THANK_YOU
"Thank you very much for your help, that's all i need",GOODBYE
"I'm hungry, help me find some average priced grub",INFORM
Somewhere in San Leandro,INFORM
Actually I think I want some Persian food,INFORM
Yes that works for me!,SELECT
Yes please do,AFFIRM
"Lunch time, twelve in the afternoon",INFORM
Make it for four people instead,INFORM
Make it for four people instead,NEGATE
Yes that's good. Is there live music there? And where are they located?,AFFIRM
Yes that's good. Is there live music there? And where are they located?,REQUEST
"Try to book again, but just for one, and make it dinner time at 7:30 pm",INFORM
"Yes, please do",AFFIRM
"Great, that's it for now",THANK_YOU
"Great, that's it for now",GOODBYE
I am looking for a place to eat in Fremont.,INFORM
I love cantonese food.,INFORM
Do you have something else?,REQUEST_ALTS
Does live music play there?,REQUEST
That's okay. Book me a table there.,INFORM
That's okay. Book me a table there.,SELECT
Evening 6:45 works fine for me.,INFORM
"Actually, change that to march 8th instead at 12:00",INFORM
"Actually, change that to march 8th instead at 12:00",NEGATE
cool. Do they serve liquor and whats their contact number?,AFFIRM
cool. Do they serve liquor and whats their contact number?,REQUEST
Thanks a ton.,THANK_YOU
"Hello, I am looking for a place to eat.",INFORM
I would prefer something located in San Jose and on the lines of Punjabi cuisine.,INFORM
May I have their contact number?,REQUEST
Are their prices expensive?,REQUEST
Could you suggest alternative restaurants?,REQUEST_ALTS
Any alternatives? I would prefer one which serves alcohol.,INFORM
Any alternatives? I would prefer one which serves alcohol.,REQUEST_ALTS
"Yes, that will be great.",AFFIRM
Could you make it at 11:15 please?,INFORM
"That is fine, may I have their address? Do they play live music at their venue?",AFFIRM
"That is fine, may I have their address? Do they play live music at their venue?",REQUEST
"No issues, thank you very much.",THANK_YOU
"No, that's all the help I need.",THANK_YOU
"No, that's all the help I need.",NEGATE
"I want to eat somewhere in San Mateo, can you give me a recommendation?",INFORM
Anywhere that serves fish would be perfect.,INFORM
"Can you recommend me another restaurant, that is preferably more afforadable?",INFORM
"Can you recommend me another restaurant, that is preferably more afforadable?",REQUEST_ALTS
"That sounds great, can you make me a reservation for the 7th?",INFORM
"That sounds great, can you make me a reservation for the 7th?",SELECT
Set the reservation at 12:45 pm.,INFORM
"That's all correct, however can you tell me their address and contact number?",AFFIRM
"That's all correct, however can you tell me their address and contact number?",REQUEST
"That is all, thank you very much.",THANK_YOU
"That is all, thank you very much.",GOODBYE
I would like to find a restaurant in Santa Rosa,INFORM
Barbecue would be excellent,INFORM
Can you tell me if they have alcohol and live music?,REQUEST
Are there any additional restaurants that have alcohol available?,INFORM
Are there any additional restaurants that have alcohol available?,REQUEST_ALTS
Are there any more places?,REQUEST_ALTS
"Great, that's perfect!",SELECT
"Yes please, go ahead and book a table",AFFIRM
I would like a 19:00 reservation,INFORM
That is incorrect. I would like the table for Friday next week,INFORM
That is incorrect. I would like the table for Friday next week,NEGATE
That is not correct. I would like a reservation for 1 person on the 6th.,INFORM
That is not correct. I would like a reservation for 1 person on the 6th.,NEGATE
"Sure, that works perfectly!",AFFIRM
"Excellent. Thanks, that's it for me",THANK_YOU
"Excellent. Thanks, that's it for me",GOODBYE
I am feeling hungry so I need to find a place to eat and also for the place to be serving alcohol.,INFORM
I will be walking around Healdsburg so I want for it to be there.,INFORM
